restaurant_name,address,phone_number,website_url,happy_hour_times,regular_hours,rating,review_count,price_level,source,freshness_date,latitude,longitude,cheapest_drink,cheapest_drink_price,cheapest_food,cheapest_food_price,menu_summary
North Park Beer Company - Bankers Hill,"3095 Fifth Ave, San Diego, CA 92103, USA",(619) 230-5179,http://www.northparkbeerco.com/,,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,4.7,320,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.737558199999995,-117.16021680000001,,,,,
Novo Brazil Brewing Mission Valley,"1640 Camino Del Rio N suite 341, San Diego, CA 92108, USA",(619) 310-5387,https://www.novobrew.com/,Monday: 12:00 – 5:30 PM | Tuesday: 12:00 – 5:30 PM | Wednesday: 12:00 – 5:30 PM | Thursday: 12:00 – 5:30 PM | Friday: 12:00 – 5:30 PM | Saturday: Closed | Sunday: Closed,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 10:00 AM – 8:00 PM,4.3,289,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.768409999999996,-117.14682699999999,,,,,
Pretzels & Pints,"3812 Ray St, San Diego, CA 92104, USA",(619) 230-5353,https://www.pretzelsandpints.com/,Monday: 12:00 PM - 6:00 PM | Tuesday: 12:00 PM - 6:00 PM | Wednesday: 12:00 PM - 6:00 PM | Thursday: 12:00 PM - 6:00 PM | Friday: 12:00 PM - 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,4.7,635,PRICE_LEVEL_INEXPENSIVE,Website (AI parsed),2026-04-21,32.7476724,-117.12957759999999,,,,,
American Junkie,"628 Fifth Ave, San Diego, CA 92101, USA",(619) 255-1981,https://www.americanjunkiesd.com/,Monday: Closed | Tuesday: 5:00 PM - 2:00 AM | Wednesday: 5:00 PM - 2:00 AM | Thursday: 5:00 PM - 2:00 AM | Friday: 5:00 PM - 2:00 AM | Saturday: 1:00 PM - 2:00 AM | Sunday: 10:00 AM - 10:00 PM,Monday: Closed | Tuesday: 5:00 PM – 2:00 AM | Wednesday: 5:00 PM – 2:00 AM | Thursday: 5:00 PM – 2:00 AM | Friday: 5:00 PM – 2:00 AM | Saturday: 1:00 PM – 2:00 AM | Sunday: 1:00 – 10:00 PM,4.1,1289,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.7121255,-117.16037070000002,,,,,
North Park Beer Company,"3038 University Ave, San Diego, CA 92104, USA",(619) 255-2994,http://www.northparkbeerco.com/,,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 – 10:00 PM,4.5,607,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.748646,-117.12914889999999,,,,,
Kettner Exchange,"2001 Kettner Blvd, San Diego, CA 92101, USA",(619) 255-2001,http://www.kettnerexchange.com/,,Monday: 5:00 PM – 12:00 AM | Tuesday: 5:00 PM – 12:00 AM | Wednesday: 5:00 PM – 12:00 AM | Thursday: 5:00 PM – 12:00 AM | Friday: 5:00 PM – 1:00 AM | Saturday: 5:00 PM – 1:00 AM | Sunday: 11:00 AM – 12:00 AM,4.5,2260,PRICE_LEVEL_EXPENSIVE,Google Places API,2026-04-21,32.7253645,-117.1697595,,,,,
Babaz Grill Pizza & Subs,"4672 University Ave STE D, San Diego, CA 92105, USA",(619) 600-0080,https://www.babazgrillpizzasubs.com/,,Monday: 11:00 AM – 4:00 AM | Tuesday: 11:00 AM – 4:00 AM | Wednesday: 11:00 AM – 4:00 AM | Thursday: 11:00 AM – 4:00 AM | Friday: 11:00 AM – 4:00 AM | Saturday: 11:00 AM – 4:00 AM | Sunday: 11:00 AM – 4:00 AM,4.3,740,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7496922,-117.09372300000001,,,,,
The Mesa Bar & Grill,"6164 El Cajon Blvd, San Diego, CA 92115, USA",(619) 597-3461,http://www.mesabargrill.com/,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 2:00 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 11:00 AM – 12:00 AM,4.6,36,,Website (AI parsed),2026-04-21,32.763107399999996,-117.06485850000001,,,,,
Gossip Grill,"1220 University Ave, San Diego, CA 92103, USA",(619) 260-8023,http://gossipgrill.com/,Monday: 2:00 – 6:00 PM | Tuesday: 2:00 – 6:00 PM | Wednesday: 2:00 – 6:00 PM | Thursday: 2:00 – 6:00 PM | Friday: 2:00 – 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: Closed | Tuesday: 2:00 PM – 12:00 AM | Wednesday: 2:00 PM – 12:00 AM | Thursday: 2:00 PM – 12:00 AM | Friday: 2:00 PM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 11:00 AM – 10:00 PM,4.5,2013,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7488029,-117.15307620000002,,,,,
California Fish Grill,"1530 Camino De La Reina, San Diego, CA 92108, USA",(619) 541-8723,https://www.cafishgrill.com/,,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:30 PM | Friday: 11:00 AM – 9:30 PM | Saturday: 11:00 AM – 9:30 PM | Sunday: 11:00 AM – 9:00 PM,4.5,1793,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7704782,-117.15099590000001,,,,,
Habit Burger & Grill,"845 Camino De La Reina, San Diego, CA 92108, USA",(619) 299-9913,https://order.habitburger.com/store/46/category,,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,4.4,1456,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7667816,-117.1568288,,,,,
Turf Supper Club,"1116 25th St, San Diego, CA 92102, USA",(619) 234-6363,http://turfsupperclub.com/,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 12:00 – 5:00 PM | Saturday: 12:00 – 5:00 PM | Sunday: 12:00 – 5:00 PM,Monday: 5:00 PM – 2:00 AM | Tuesday: 5:00 PM – 2:00 AM | Wednesday: 5:00 PM – 2:00 AM | Thursday: 5:00 PM – 2:00 AM | Friday: 5:00 PM – 2:00 AM | Saturday: 5:00 PM – 2:00 AM | Sunday: 5:00 PM – 2:00 AM,4.6,1049,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7173006,-117.1406071,,,,,
Habit Burger & Grill,"6075 Aztec Circle Dr, San Diego, CA 92182, USA",(619) 582-1365,https://order.habitburger.com/store/99/category,,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 – 11:00 AM | Sunday: 10:00 AM – 11:00 PM,4.3,350,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7737032,-117.07005229999999,,,,,
EL TORO GRILL TAQUERIA,"4491 El Cajon Blvd, San Diego, CA 92115, USA",(619) 528-8574,https://smorefood.com/order-online/el-toro-grill-taqueria-san-diego-92115-1xxr7j85?utm_source=gmb&utm_medium=website,,Monday: Closed | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 5:00 PM,4.6,188,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.755130799999996,-117.09773070000001,,,,,
Wagyu Shawarma Grill Mission Valley,"10467 San Diego Mission Rd, San Diego, CA 92108, USA",(619) 642-0773,http://wagyushawarmagrill.com/,,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,4.7,406,,Google Places API,2026-04-21,32.784454,-117.11133129999997,,,,,
Wild Thyme Bar & Grill,"5841 El Cajon Blvd, San Diego, CA 92115, USA",(619) 764-5057,https://wildthymesd.com/,,Monday: 11:00 AM – 1:00 AM | Tuesday: 11:00 AM – 1:00 AM | Wednesday: 11:00 AM – 1:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 1:00 PM – 1:00 AM,4.6,182,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7591001,-117.07127210000002,,,,,
Applebee's Grill + Bar,"Vista Balboa Center, 7677 Balboa Ave, San Diego, CA 92111, USA",(858) 569-4590,https://restaurants.applebees.com/en-us/ca/san-diego/7677-balboa-avenue-79043?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=79043&utm_content=website,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 3:00 PM - 6:00 PM | Saturday: 9:00 PM - Close | Sunday: 9:00 PM - Close,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,4,1588,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.8213455,-117.15883269999999,,,,,
Chipotle Mexican Grill,"1025 Camino De La Reina, San Diego, CA 92108, USA",(619) 491-0481,https://locations.chipotle.com/ca/san-diego/1025-camino-de-la-reina?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=1141,,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,3.6,1095,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.767984,-117.15325139999999,,,,,
Havana Grill,"1652 Camino Del Rio N, San Diego, CA 92108, USA",(619) 915-5699,https://havanagrillrestaurants.com/havanagrill-cp3e9d?utm_source=google,,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 8:00 PM,4.3,464,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7700282,-117.14672879999999,,,,,
Offshore Tavern & Grill,"2253 Morena Blvd, San Diego, CA 92110, USA",(619) 276-2253,http://www.offshoretavern.com/,Monday: 3:00 – 6:00 PM | Tuesday: 3:00 – 6:00 PM | Wednesday: 3:00 – 6:00 PM | Thursday: 3:00 – 6:00 PM | Friday: 3:00 – 6:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:30 PM | Wednesday: 11:00 AM – 11:30 PM | Thursday: 11:00 AM – 11:30 PM | Friday: 11:00 AM – 11:30 PM | Saturday: 7:00 AM – 11:30 PM | Sunday: 11:00 AM – 11:00 PM,4.5,873,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.785801,-117.20614699999999,,,,,
Darband Persian Grill,"1450 Kettner Blvd, San Diego, CA 92101, USA",(619) 230-1001,https://5thavenuegrill.com/,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 11:00 AM – 1:00 AM,4.2,866,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.720466,-117.16936220000001,,,,,
Panini Kabob Grill - Mission Valley,"891 Camino De La Reina, San Diego, CA 92108, USA",(619) 299-9220,https://paninikabobgrill.com/locations/mission-valley/,,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,4.2,634,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7672818,-117.15590970000001,,,,,
Sydney's Grill,"2920 Zoo Dr, San Diego, CA 92101, USA",(760) 747-8702,http://www.sandiegozoo.org/,,Monday: 10:30 AM – 6:00 PM | Tuesday: 10:30 AM – 6:00 PM | Wednesday: 10:30 AM – 6:00 PM | Thursday: 10:30 AM – 6:00 PM | Friday: 10:30 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM,2.8,73,,Google Places API,2026-04-21,32.7373863,-117.1497061,,,,,
Luna Grill Mission Valley,"2245 Fenton Pkwy Suite 105, San Diego, CA 92108, USA",(619) 516-5862,https://order.lunagrill.com/?y_source=1_MTQ0NDgwOTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,4.6,1370,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.7799166,-117.12927089999998,,,,,
Picante mexican grill,"6334 El Cajon Blvd, San Diego, CA 92115, USA",(619) 253-8511,https://www.picantetaqueriaca.com/,,Monday: 10:00 AM – 3:30 AM | Tuesday: 10:00 AM – 3:30 AM | Wednesday: 10:00 AM – 3:30 AM | Thursday: 10:00 AM – 3:30 AM | Friday: 10:00 AM – 3:30 AM | Saturday: 10:00 AM – 3:30 AM | Sunday: 10:00 AM – 3:30 AM,3.9,20,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.76432630000001,-117.06235269999999,,,,,
Habit Burger & Grill,"3455 Sports Arena Blvd #104, San Diego, CA 92110, USA",(619) 224-1026,https://order.habitburger.com/store/73/category,,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM,4.4,1394,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7528485,-117.21010919999998,,,,,
Paradise Lounge & Grill - San Diego's Best Sports Bar,"2732 Midway Dr, San Diego, CA 92110, USA",(619) 225-8110,https://paradiseloungesd.com/,Monday: 3:00 PM - 7:00 PM | Tuesday: 3:00 PM - 7:00 PM | Wednesday: 3:00 PM - 7:00 PM | Thursday: 3:00 PM - 7:00 PM | Friday: 3:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 8:00 AM – 2:00 AM | Tuesday: 8:00 AM – 2:00 AM | Wednesday: 8:00 AM – 2:00 AM | Thursday: 8:00 AM – 2:00 AM | Friday: 8:00 AM – 2:00 AM | Saturday: 8:00 AM – 2:00 AM | Sunday: 8:00 AM – 2:00 AM,4.5,687,PRICE_LEVEL_INEXPENSIVE,Website (AI parsed),2026-04-21,32.7480812,-117.2026824,,,,,
Grill chicken Linda vista,"2434 Ulric St, San Diego, CA 92111, USA",(858) 430-7589,,,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,5,10,,Google Places API,2026-04-21,32.787137099999995,-117.1715823,,,,,
Tacaliente Mexican Grill,"1266 University Ave, San Diego, CA 92103, USA",(619) 915-6490,https://tacalientemex.com/,Monday: 4:00 – 8:00 PM | Tuesday: 4:00 – 8:00 PM | Wednesday: 4:00 – 8:00 PM | Thursday: 4:00 – 8:00 PM | Friday: 4:00 – 8:00 PM | Saturday: 4:00 – 8:00 PM | Sunday: 4:00 – 8:00 PM,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 2:00 AM | Saturday: 9:00 AM – 2:00 AM | Sunday: 9:00 AM – 10:00 PM,4.2,331,PRICE_LEVEL_MODERATE,Google Places API (Happy Hours),2026-04-21,32.7490863,-117.15203749999999,,,,,
WaBa Grill,"6165 El Cajon Blvd, San Diego, CA 92115, USA",(619) 310-5002,https://locations.wabagrill.com/ll/us/ca/san-diego/E473938/,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,4.6,78,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7616867,-117.06455969999999,,,,,
Cotija's Mex Grill and Seafood,"3695 Fairmount Ave, San Diego, CA 92105, USA",(619) 521-1974,https://cotijasmexgrillandseafoodca.com/,,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 11:00 PM,3.7,328,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7457144,-117.100774,,,,,
Wow Burgers and Grill,"6334 El Cajon Blvd, San Diego, CA 92115, USA",(619) 808-7001,https://wowburgersandwings.com/,,Monday: Closed | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 12:00 PM – 2:00 AM | Sunday: 12:00 PM – 12:00 AM,,,PRICE_LEVEL_MODERATE,Google Places API,2026-04-21,32.7643549,-117.0624412,,,,,
Chipotle Mexican Grill,"734 University Ave, San Diego, CA 92103, USA",(619) 209-3688,https://locations.chipotle.com/ca/san-diego/734-university-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=159,,Monday: 10:30 AM – 11:00 PM | Tuesday: 10:30 AM – 11:00 PM | Wednesday: 10:30 AM – 11:00 PM | Thursday: 10:30 AM – 11:00 PM | Friday: 10:30 AM – 11:00 PM | Saturday: 10:30 AM – 11:00 PM | Sunday: 10:30 AM – 11:00 PM,4.1,529,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7486122,-117.1576662,,,,,
Garden Fresh Grill & Smoothie,"6165 El Cajon Blvd F, San Diego, CA 92115, USA",(619) 287-2373,http://gardenfreshgrill.com/,,Monday: 10:30 AM – 10:00 PM | Tuesday: 10:30 AM – 10:00 PM | Wednesday: 10:30 AM – 10:00 PM | Thursday: 10:30 AM – 10:00 PM | Friday: 10:30 AM – 10:00 PM | Saturday: 10:30 AM – 10:00 PM | Sunday: 10:30 AM – 10:00 PM,4.5,364,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7616842,-117.06458389999999,,,,,
Tivoli Bar and Grill,"505 Sixth Ave, San Diego, CA 92101, USA",(619) 232-6754,https://tivolibarandgrill.shop/,,Monday: 12:00 PM – 2:00 AM | Tuesday: 12:00 PM – 2:00 AM | Wednesday: 12:00 PM – 2:00 AM | Thursday: 12:00 PM – 2:00 AM | Friday: 12:00 PM – 2:00 AM | Saturday: 12:00 PM – 2:00 AM | Sunday: 12:00 PM – 2:00 AM,4.4,849,PRICE_LEVEL_INEXPENSIVE,Google Places API,2026-04-21,32.7105823,-117.1589682,,,,,
Luna Grill Hillcrest,"350 University Ave Suite A, San Diego, CA 92103, USA",(619) 296-5862,https://order.lunagrill.com/?y_source=1_MTQ0NDgwODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Monday: 3:00 PM - 6:00 PM | Tuesday: 3:00 PM - 6:00 PM | Wednesday: 3:00 PM - 6:00 PM | Thursday: 3:00 PM - 6:00 PM | Friday: 4:00 PM - 7:00 PM | Saturday: Closed | Sunday: Closed,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,4.5,1002,PRICE_LEVEL_MODERATE,Website (AI parsed),2026-04-21,32.748503299999996,-117.1618056,,,,,
